FID,FID_prior_,FireName,FireYear,CalcAcres,DiscDate,parentid,FID_curr_f,FireName_1,FireYear_1,CalcAcre_1,DiscDate_1,parentid_1,pairid,ac,perim_m
3107,1,Bearpaw,2009,16585.599999999999000,7/12/2009 0:00:00,313,1,Sandless Lake,2013,59869.000000000000000,6/25/2013 0:00:00,1789,1047,77.709999999999994,5988.199999999999800
3108,1,Sischu,2002,128974.500000000000000,6/5/2002 0:00:00,877,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1048,122743.880000000000000,146089.720000000000000
3109,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Beaver Log Lakes,2013,64416.099999999999000,6/22/2013 0:00:00,1817,1048,58185.440000000002000,108463.179999999990000
3110,1,Sischu,2002,128974.500000000000000,6/5/2002 0:00:00,877,1,Beaver Log Lakes,2013,64416.099999999999000,6/22/2013 0:00:00,1817,1048,6230.640000000000300,48893.410000000003000
3111,1,Bearpaw,2009,16585.599999999999000,7/12/2009 0:00:00,313,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1049,16508.040000000001000,86641.449999999997000
3112,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Sandless Lake,2013,59869.000000000000000,6/25/2013 0:00:00,1789,1049,59791.540000000001000,197370.850000000010000
3113,1,Bearpaw,2009,16585.599999999999000,7/12/2009 0:00:00,313,1,Sandless Lake,2013,59869.000000000000000,6/25/2013 0:00:00,1789,1049,77.709999999999994,5988.199999999999800
3114,1,Dennison/Taylor,1999,6666.199999999999800,6/12/1999 0:00:00,398,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1050,4871.430000000000300,32631.119999999999000
3115,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Porcupine,2004,284593.700000000010000,6/21/2004 0:00:00,1649,1050,282798.870000000000000,343844.989999999990000
3116,1,Dennison/Taylor,1999,6666.199999999999800,6/12/1999 0:00:00,398,1,Porcupine,2004,284593.700000000010000,6/21/2004 0:00:00,1649,1050,1794.770000000000000,27149.560000000001000
3117,1,JOHN HANSEN,1969,92979.100000000006000,6/23/1969 0:00:00,1602,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1051,91893.470000000001000,158330.700000000010000
3118,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,632010,1986,28045.200000000001000,6/14/1986 0:00:00,331,1051,26959.560000000001000,84437.800000000003000
3119,1,JOHN HANSEN,1969,92979.100000000006000,6/23/1969 0:00:00,1602,1,632010,1986,28045.200000000001000,6/14/1986 0:00:00,331,1051,1085.630000000000100,22469.259999999998000
3120,1,UpperWestFork,1999,35776.000000000000000,6/12/1999 0:00:00,1639,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1052,31407.709999999999000,79658.580000000002000
3121,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Porcupine,2004,284593.700000000010000,6/21/2004 0:00:00,1649,1052,280225.380000000000000,318483.479999999980000
3122,1,UpperWestFork,1999,35776.000000000000000,6/12/1999 0:00:00,1639,1,Porcupine,2004,284593.700000000010000,6/21/2004 0:00:00,1649,1052,4368.250000000000000,40635.959999999999000
3123,1,HAYSTACK MT,1968,20127.500000000000000,7/23/1968 0:00:00,2,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1053,18051.980000000000000,47282.379999999997000
3124,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Beaver Log Lakes,2013,64416.099999999999000,6/22/2013 0:00:00,1817,1053,62340.599999999999000,104884.240000000010000
3125,1,HAYSTACK MT,1968,20127.500000000000000,7/23/1968 0:00:00,2,1,Beaver Log Lakes,2013,64416.099999999999000,6/22/2013 0:00:00,1817,1053,2075.469999999999800,20673.520000000000000
3126,1,UpperWestFork,1999,35776.000000000000000,6/12/1999 0:00:00,1639,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1054,33235.870000000003000,59752.830000000002000
3127,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Chicken #1,2004,320155.900000000020000,6/15/2004 0:00:00,1418,1054,317615.770000000020000,452981.500000000000000
3128,1,UpperWestFork,1999,35776.000000000000000,6/12/1999 0:00:00,1639,1,Chicken #1,2004,320155.900000000020000,6/15/2004 0:00:00,1418,1054,2540.090000000000100,25272.220000000001000
3129,1,West Fork,1986,1647.700000000000000,6/15/1986 0:00:00,730,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1055,798.309999999999950,12266.480000000000000
3130,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,UpperWestFork,1999,35776.000000000000000,6/12/1999 0:00:00,1639,1055,34926.610000000001000,63933.349999999999000
3131,1,West Fork,1986,1647.700000000000000,6/15/1986 0:00:00,730,1,UpperWestFork,1999,35776.000000000000000,6/12/1999 0:00:00,1639,1055,849.350000000000020,11756.540000000001000
3132,1,Sischu,2002,128974.500000000000000,6/5/2002 0:00:00,877,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1056,122743.880000000000000,146089.720000000000000
3133,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Beaver Log Lakes,2013,64416.099999999999000,6/22/2013 0:00:00,1817,1056,58185.440000000002000,108463.179999999990000
3134,1,Sischu,2002,128974.500000000000000,6/5/2002 0:00:00,877,1,Beaver Log Lakes,2013,64416.099999999999000,6/22/2013 0:00:00,1817,1056,6230.640000000000300,48893.410000000003000
3135,1,HAYSTACK MT,1968,20127.500000000000000,7/23/1968 0:00:00,2,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1057,18051.980000000000000,47282.379999999997000
3136,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Beaver Log Lakes,2013,64416.099999999999000,6/22/2013 0:00:00,1817,1057,62340.599999999999000,104884.240000000010000
3137,1,HAYSTACK MT,1968,20127.500000000000000,7/23/1968 0:00:00,2,1,Beaver Log Lakes,2013,64416.099999999999000,6/22/2013 0:00:00,1817,1057,2075.469999999999800,20673.520000000000000
3138,1,West Fork,1986,1647.700000000000000,6/15/1986 0:00:00,730,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1058,798.309999999999950,12266.480000000000000
3139,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,UpperWestFork,1999,35776.000000000000000,6/12/1999 0:00:00,1639,1058,34926.610000000001000,63933.349999999999000
3140,1,West Fork,1986,1647.700000000000000,6/15/1986 0:00:00,730,1,UpperWestFork,1999,35776.000000000000000,6/12/1999 0:00:00,1639,1058,849.350000000000020,11756.540000000001000
3141,1,HAYSTACK MT,1968,20127.500000000000000,7/23/1968 0:00:00,2,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1059,18051.980000000000000,47282.379999999997000
3142,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Beaver Log Lakes,2013,64416.099999999999000,6/22/2013 0:00:00,1817,1059,62340.599999999999000,104884.240000000010000
3143,1,HAYSTACK MT,1968,20127.500000000000000,7/23/1968 0:00:00,2,1,Beaver Log Lakes,2013,64416.099999999999000,6/22/2013 0:00:00,1817,1059,2075.469999999999800,20673.520000000000000
3144,1,HAYSTACK MT,1968,20127.500000000000000,7/23/1968 0:00:00,2,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1060,684.980000000000020,10316.990000000000000
3145,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Sischu,2002,128974.500000000000000,6/5/2002 0:00:00,877,1060,109532.039999999990000,178786.079999999990000
3146,1,HAYSTACK MT,1968,20127.500000000000000,7/23/1968 0:00:00,2,1,Sischu,2002,128974.500000000000000,6/5/2002 0:00:00,877,1060,19442.470000000001000,45214.330000000002000
3147,1,West Fork,1986,1647.700000000000000,6/15/1986 0:00:00,730,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1061,838.539999999999960,15951.070000000000000
3148,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Chicken #1,2004,320155.900000000020000,6/15/2004 0:00:00,1418,1061,319346.750000000000000,460475.200000000010000
3149,1,West Fork,1986,1647.700000000000000,6/15/1986 0:00:00,730,1,Chicken #1,2004,320155.900000000020000,6/15/2004 0:00:00,1418,1061,809.120000000000000,13643.469999999999000
3150,1,UpperWestFork,1999,35776.000000000000000,6/12/1999 0:00:00,1639,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1062,33235.870000000003000,59752.830000000002000
3151,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Chicken #1,2004,320155.900000000020000,6/15/2004 0:00:00,1418,1062,317615.770000000020000,452981.500000000000000
3152,1,UpperWestFork,1999,35776.000000000000000,6/12/1999 0:00:00,1639,1,Chicken #1,2004,320155.900000000020000,6/15/2004 0:00:00,1418,1062,2540.090000000000100,25272.220000000001000
3153,1,West Fork,1986,1647.700000000000000,6/15/1986 0:00:00,730,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1063,798.309999999999950,12266.480000000000000
3154,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,UpperWestFork,1999,35776.000000000000000,6/12/1999 0:00:00,1639,1063,34926.610000000001000,63933.349999999999000
3155,1,West Fork,1986,1647.700000000000000,6/15/1986 0:00:00,730,1,UpperWestFork,1999,35776.000000000000000,6/12/1999 0:00:00,1639,1063,849.350000000000020,11756.540000000001000
3156,1,UpperWestFork,1999,35776.000000000000000,6/12/1999 0:00:00,1639,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1064,33235.870000000003000,59752.830000000002000
3157,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Chicken #1,2004,320155.900000000020000,6/15/2004 0:00:00,1418,1064,317615.770000000020000,452981.500000000000000
3158,1,UpperWestFork,1999,35776.000000000000000,6/12/1999 0:00:00,1639,1,Chicken #1,2004,320155.900000000020000,6/15/2004 0:00:00,1418,1064,2540.090000000000100,25272.220000000001000
3159,1,UpperWestFork,1999,35776.000000000000000,6/12/1999 0:00:00,1639,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1065,33235.870000000003000,59752.830000000002000
3160,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Chicken #1,2004,320155.900000000020000,6/15/2004 0:00:00,1418,1065,317615.770000000020000,452981.500000000000000
3161,1,UpperWestFork,1999,35776.000000000000000,6/12/1999 0:00:00,1639,1,Chicken #1,2004,320155.900000000020000,6/15/2004 0:00:00,1418,1065,2540.090000000000100,25272.220000000001000
3162,1,HAYSTACK MT,1968,20127.500000000000000,7/23/1968 0:00:00,2,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1066,684.980000000000020,10316.990000000000000
3163,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Sischu,2002,128974.500000000000000,6/5/2002 0:00:00,877,1066,109532.039999999990000,178786.079999999990000
3164,1,HAYSTACK MT,1968,20127.500000000000000,7/23/1968 0:00:00,2,1,Sischu,2002,128974.500000000000000,6/5/2002 0:00:00,877,1066,19442.470000000001000,45214.330000000002000
3165,1,Sischu,2002,128974.500000000000000,6/5/2002 0:00:00,877,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1067,122743.880000000000000,146089.720000000000000
3166,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Beaver Log Lakes,2013,64416.099999999999000,6/22/2013 0:00:00,1817,1067,58185.440000000002000,108463.179999999990000
3167,1,Sischu,2002,128974.500000000000000,6/5/2002 0:00:00,877,1,Beaver Log Lakes,2013,64416.099999999999000,6/22/2013 0:00:00,1817,1067,6230.640000000000300,48893.410000000003000
3168,1,West Fork,1986,1647.700000000000000,6/15/1986 0:00:00,730,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1068,838.539999999999960,15951.070000000000000
3169,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Chicken #1,2004,320155.900000000020000,6/15/2004 0:00:00,1418,1068,319346.750000000000000,460475.200000000010000
3170,1,West Fork,1986,1647.700000000000000,6/15/1986 0:00:00,730,1,Chicken #1,2004,320155.900000000020000,6/15/2004 0:00:00,1418,1068,809.120000000000000,13643.469999999999000
3171,1,632010,1986,28045.200000000001000,6/14/1986 0:00:00,331,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1069,21566.509999999998000,68823.410000000003000
3172,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,John Hansen Lake,2002,25748.299999999999000,7/20/2002 0:00:00,961,1069,19269.599999999999000,108434.390000000000000
3173,1,632010,1986,28045.200000000001000,6/14/1986 0:00:00,331,1,John Hansen Lake,2002,25748.299999999999000,7/20/2002 0:00:00,961,1069,6478.680000000000300,61366.610000000001000
3174,1,JOHN HANSEN,1969,92979.100000000006000,6/23/1969 0:00:00,1602,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1070,91893.470000000001000,158330.700000000010000
3175,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,632010,1986,28045.200000000001000,6/14/1986 0:00:00,331,1070,26959.560000000001000,84437.800000000003000
3176,1,JOHN HANSEN,1969,92979.100000000006000,6/23/1969 0:00:00,1602,1,632010,1986,28045.200000000001000,6/14/1986 0:00:00,331,1070,1085.630000000000100,22469.259999999998000
3177,1,JOHN HANSEN,1969,92979.100000000006000,6/23/1969 0:00:00,1602,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1071,88287.809999999998000,153364.970000000000000
3178,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Beaver Log Lakes,2013,64416.099999999999000,6/22/2013 0:00:00,1817,1071,59724.779999999999000,112223.940000000000000
3179,1,JOHN HANSEN,1969,92979.100000000006000,6/23/1969 0:00:00,1602,1,Beaver Log Lakes,2013,64416.099999999999000,6/22/2013 0:00:00,1817,1071,4691.290000000000000,29872.939999999999000
3180,1,Spirit Lake,2000,97270.800000000003000,6/10/2000 0:00:00,1237,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1072,96197.789999999994000,182565.459999999990000
3181,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Sischu,2002,128974.500000000000000,6/5/2002 0:00:00,877,1072,127901.460000000010000,149492.310000000000000
3182,1,Spirit Lake,2000,97270.800000000003000,6/10/2000 0:00:00,1237,1,Sischu,2002,128974.500000000000000,6/5/2002 0:00:00,877,1072,1073.050000000000000,19576.070000000000000
3183,1,JOHN HANSEN,1969,92979.100000000006000,6/23/1969 0:00:00,1602,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1073,88287.809999999998000,153364.970000000000000
3184,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Beaver Log Lakes,2013,64416.099999999999000,6/22/2013 0:00:00,1817,1073,59724.779999999999000,112223.940000000000000
3185,1,JOHN HANSEN,1969,92979.100000000006000,6/23/1969 0:00:00,1602,1,Beaver Log Lakes,2013,64416.099999999999000,6/22/2013 0:00:00,1817,1073,4691.290000000000000,29872.939999999999000
3186,1,632010,1986,28045.200000000001000,6/14/1986 0:00:00,331,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1074,21566.509999999998000,68823.410000000003000
3187,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,John Hansen Lake,2002,25748.299999999999000,7/20/2002 0:00:00,961,1074,19269.599999999999000,108434.390000000000000
3188,1,632010,1986,28045.200000000001000,6/14/1986 0:00:00,331,1,John Hansen Lake,2002,25748.299999999999000,7/20/2002 0:00:00,961,1074,6478.680000000000300,61366.610000000001000
3189,1,JOHN HANSEN,1969,92979.100000000006000,6/23/1969 0:00:00,1602,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1075,91893.470000000001000,158330.700000000010000
3190,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,632010,1986,28045.200000000001000,6/14/1986 0:00:00,331,1075,26959.560000000001000,84437.800000000003000
3191,1,JOHN HANSEN,1969,92979.100000000006000,6/23/1969 0:00:00,1602,1,632010,1986,28045.200000000001000,6/14/1986 0:00:00,331,1075,1085.630000000000100,22469.259999999998000
3192,1,JOHN HANSEN,1969,92979.100000000006000,6/23/1969 0:00:00,1602,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1076,91893.470000000001000,158330.700000000010000
3193,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,632010,1986,28045.200000000001000,6/14/1986 0:00:00,331,1076,26959.560000000001000,84437.800000000003000
3194,1,JOHN HANSEN,1969,92979.100000000006000,6/23/1969 0:00:00,1602,1,632010,1986,28045.200000000001000,6/14/1986 0:00:00,331,1076,1085.630000000000100,22469.259999999998000
3195,1,632010,1986,28045.200000000001000,6/14/1986 0:00:00,331,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1077,21566.509999999998000,68823.410000000003000
3196,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,John Hansen Lake,2002,25748.299999999999000,7/20/2002 0:00:00,961,1077,19269.599999999999000,108434.390000000000000
3197,1,632010,1986,28045.200000000001000,6/14/1986 0:00:00,331,1,John Hansen Lake,2002,25748.299999999999000,7/20/2002 0:00:00,961,1077,6478.680000000000300,61366.610000000001000
3198,1,JOHN HANSEN,1969,92979.100000000006000,6/23/1969 0:00:00,1602,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1078,91893.470000000001000,158330.700000000010000
3199,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,632010,1986,28045.200000000001000,6/14/1986 0:00:00,331,1078,26959.560000000001000,84437.800000000003000
3200,1,JOHN HANSEN,1969,92979.100000000006000,6/23/1969 0:00:00,1602,1,632010,1986,28045.200000000001000,6/14/1986 0:00:00,331,1078,1085.630000000000100,22469.259999999998000
3201,1,BearPaw  Mt.,2000,36777.199999999997000,6/24/2000 0:00:00,42,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1079,32306.939999999999000,133259.850000000010000
3202,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Bear Paw Mountain,2005,6777.600000000000400,7/16/2005 0:00:00,1653,1079,2307.280000000000200,31807.090000000000000
3203,1,BearPaw  Mt.,2000,36777.199999999997000,6/24/2000 0:00:00,42,1,Bear Paw Mountain,2005,6777.600000000000400,7/16/2005 0:00:00,1653,1079,4470.290000000000000,29576.799999999999000
3204,1,JOHN HANSEN,1969,92979.100000000006000,6/23/1969 0:00:00,1602,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1080,83879.940000000002000,158843.179999999990000
3205,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,John Hansen Lake,2002,25748.299999999999000,7/20/2002 0:00:00,961,1080,16649.119999999999000,89207.479999999996000
3206,1,JOHN HANSEN,1969,92979.100000000006000,6/23/1969 0:00:00,1602,1,John Hansen Lake,2002,25748.299999999999000,7/20/2002 0:00:00,961,1080,9099.159999999999900,44820.900000000001000
3207,1,632010,1986,28045.200000000001000,6/14/1986 0:00:00,331,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1081,21566.509999999998000,68823.410000000003000
3208,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,John Hansen Lake,2002,25748.299999999999000,7/20/2002 0:00:00,961,1081,19269.599999999999000,108434.390000000000000
3209,1,632010,1986,28045.200000000001000,6/14/1986 0:00:00,331,1,John Hansen Lake,2002,25748.299999999999000,7/20/2002 0:00:00,961,1081,6478.680000000000300,61366.610000000001000
3210,1,JOHN HANSEN,1969,92979.100000000006000,6/23/1969 0:00:00,1602,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1082,83879.940000000002000,158843.179999999990000
3211,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,John Hansen Lake,2002,25748.299999999999000,7/20/2002 0:00:00,961,1082,16649.119999999999000,89207.479999999996000
3212,1,JOHN HANSEN,1969,92979.100000000006000,6/23/1969 0:00:00,1602,1,John Hansen Lake,2002,25748.299999999999000,7/20/2002 0:00:00,961,1082,9099.159999999999900,44820.900000000001000
3213,1,JOHN HANSEN,1969,92979.100000000006000,6/23/1969 0:00:00,1602,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1083,83879.940000000002000,158843.179999999990000
3214,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,John Hansen Lake,2002,25748.299999999999000,7/20/2002 0:00:00,961,1083,16649.119999999999000,89207.479999999996000
