FID,FID_mxd14a,index,class11,class12,class21,class2197,class22,class23,class2600,class2601,class2602,class2603,class2604,class2605,class2606,class2607,class2608,class2609,class2610,class2611,class2612,class2631,class2633,class2634,class2635,class2636,class2740,class2745,class2751,class2753,class2757,class2763,class2773,class2776,class2777,class2782,class2786,class2793,class31,FireMask,MaxFRP,QA,count,latitude,longID,longitude,newdate,year,sample,FID_inters,FID_StudyF,Id,FID_firePe,FireName,FireYear,CalcAcres,PerimDate,PerimTime,AgencyAcre,Method,Source,SrcMethod,SrcClass,EditDate,Comments,FIREID,Final,LATESTPERI,Record_,FalseAlarm,Complex,AFSFire_,DOFFire_,USFSFire_,AddFire_,Prescribed,EstCost,EstAcres,StrThreat,StrBurned,MgmID,MgmOffId,MgmOption,Latitude_1,Longitud_1,MapName,NearestWX,OriginOwn,OriginUnit,DiscDate,DiscSize,IADate,IASize,CntrlDate,OutDate,InitBehave,PrimFuel,GenCause,SpecCause,Slope,Aspect,Elevation,AREA,LEN,junk,Region
34,21,2_+14272+2908,0, , ,0,0, ,119, ,101,379,43,56,0, , ,6,20,0,19, , , , , , ,0,4,0,0,0,0, ,0,1,216,0,0,8,128,2,1,65.762499989999995,148744,-148.744301900000010,7/13/2003 0:00:00,2003,867,3,0,0,84,832015,1988,558929.000000000000000,11/1/1988 0:00:00,1988/11/01 17:00,0.000000000000000, ,Digitized,Image, ,10/17/2008 0:00:00,Perimeter partially modified from 2002 Landsat image P69 R14.,25174,No,Yes, , , ,A043,832015, , , ,0.000000000000000,541231.000000000000000,0,0, ,UYK,LIMITED,66.000000000000000,-148.099999999999990, , ,FWS,YKE,6/11/1988 0:00:00,0.000000000000000,,0.000000000000000,,10/1/1988 0:00:00, , , ,LIGHTNING, , , ,0.445917383000000,10.580153418000000,1,Fish Creek
35,38,2_+14633+2784,5, , ,0,0, ,121, ,11,9,284,103,0, , ,0,17,2,0, , , , , , ,49,227,0,3,18,3, ,3,2,99,1,5,8,480,6,1,66.795833329999994,147342,-147.342328400000010,8/8/2003 0:00:00,2003,1248,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
36,43,2_+14634+2784,2, , ,0,0, ,294, ,6,5,282,98,0, , ,0,13,0,1, , , , , , ,17,176,0,1,2,3, ,1,0,63,0,0,8,491,6,1,66.795833329999994,147321,-147.321178300000010,8/9/2003 0:00:00,2003,1276,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
37,49,2_+14635+2784,0, , ,0,0, ,284, ,1,22,217,213,0, , ,0,16,0,0, , , , , , ,15,111,0,1,0,2, ,1,0,78,0,0,8,610,6,1,66.795833329999994,147300,-147.300028200000010,8/7/2003 0:00:00,2003,1150,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
38,56,2_+14636+2784,1, , ,0,0, ,250, ,12,5,271,133,0, , ,0,14,0,1, , , , , , ,1,95,0,2,1,0, ,1,0,172,0,0,8,123,2,1,66.795833329999994,147278,-147.278878099999990,8/10/2003 0:00:00,2003,782,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
39,27,2_+14630+2783,0, , ,0,0, ,194, ,12,8,336,113,0, , ,0,48,1,0, , , , , , ,21,155,0,1,1,0, ,0,0,72,0,0,9,1080,6,1,66.804166660000007,147455,-147.455808899999990,7/23/2003 0:00:00,2003,1274,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
40,30,2_+14631+2783,0, , ,0,0, ,171, ,33,3,402,78,0, , ,0,133,0,0, , , , , , ,23,63,0,3,1,0, ,0,1,48,0,0,9,1914,6,1,66.804166660000007,147434,-147.434651600000000,7/20/2003 0:00:00,2003,1329,291,0,0,622,Stevens Village NE 70,1953,5908.899999999999600,11/1/1953 0:00:00,1953/11/01 15:00,0.000000000000000, ,Digitized,Image, ,3/17/2008 0:00:00,Digitized from 1978 P76 R13 and 1985 P71 R13 Landsat images.  Also referenced hand drawn fire map found in fire report.,27542,No,Yes, , , ,SV-2, , , , ,0.000000000000000,5000.000000000000000,0,0, ,STEVENS V, ,67.000000000000000,-147.699999999999990, , , , ,7/29/1953 0:00:00,0.000000000000000,,0.000000000000000,,8/28/1953 0:00:00, , , ,Lightning, , , ,0.004881374000000,0.354375538000000,1,Hadweenie
41,30,2_+14631+2783,0, , ,0,0, ,171, ,33,3,402,78,0, , ,0,133,0,0, , , , , , ,23,63,0,3,1,0, ,0,1,48,0,0,9,1914,6,1,66.804166660000007,147434,-147.434651600000000,7/20/2003 0:00:00,2003,1329,292,0,0,823,VEE SW 24,1991,18200.799999999999000,11/1/1991 0:00:00,1991/11/01 17:00,0.000000000000000, ,Digitized,Image, ,11/12/2008 0:00:00,Perimeter modified from 1999 Landsat image P69 R13.,23397,No,Yes, , , ,B361, , , , ,0.000000000000000,16900.000000000000000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.199999999999990, , ,FWS,YKF,6/22/1991 0:00:00,0.000000000000000,,0.000000000000000,,9/27/1991 0:00:00, , , ,LIGHTNING, , , ,0.015036108000000,1.868356255000000,1,Hadweenie
42,30,2_+14631+2783,0, , ,0,0, ,171, ,33,3,402,78,0, , ,0,133,0,0, , , , , , ,23,63,0,3,1,0, ,0,1,48,0,0,9,1914,6,1,66.804166660000007,147434,-147.434651600000000,7/20/2003 0:00:00,2003,1329,293,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
43,33,2_+14632+2783,10, , ,0,0, ,110, ,49,5,244,78,0, , ,0,95,1,3, , , , , , ,93,134,0,12,10,0, ,6,0,96,1,11,8,291,6,1,66.804166660000007,147413,-147.413494300000000,7/21/2003 0:00:00,2003,365,291,0,0,622,Stevens Village NE 70,1953,5908.899999999999600,11/1/1953 0:00:00,1953/11/01 15:00,0.000000000000000, ,Digitized,Image, ,3/17/2008 0:00:00,Digitized from 1978 P76 R13 and 1985 P71 R13 Landsat images.  Also referenced hand drawn fire map found in fire report.,27542,No,Yes, , , ,SV-2, , , , ,0.000000000000000,5000.000000000000000,0,0, ,STEVENS V, ,67.000000000000000,-147.699999999999990, , , , ,7/29/1953 0:00:00,0.000000000000000,,0.000000000000000,,8/28/1953 0:00:00, , , ,Lightning, , , ,0.004881374000000,0.354375538000000,1,Hadweenie
44,33,2_+14632+2783,10, , ,0,0, ,110, ,49,5,244,78,0, , ,0,95,1,3, , , , , , ,93,134,0,12,10,0, ,6,0,96,1,11,8,291,6,1,66.804166660000007,147413,-147.413494300000000,7/21/2003 0:00:00,2003,365,292,0,0,823,VEE SW 24,1991,18200.799999999999000,11/1/1991 0:00:00,1991/11/01 17:00,0.000000000000000, ,Digitized,Image, ,11/12/2008 0:00:00,Perimeter modified from 1999 Landsat image P69 R13.,23397,No,Yes, , , ,B361, , , , ,0.000000000000000,16900.000000000000000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.199999999999990, , ,FWS,YKF,6/22/1991 0:00:00,0.000000000000000,,0.000000000000000,,9/27/1991 0:00:00, , , ,LIGHTNING, , , ,0.015036108000000,1.868356255000000,1,Hadweenie
45,33,2_+14632+2783,10, , ,0,0, ,110, ,49,5,244,78,0, , ,0,95,1,3, , , , , , ,93,134,0,12,10,0, ,6,0,96,1,11,8,291,6,1,66.804166660000007,147413,-147.413494300000000,7/21/2003 0:00:00,2003,365,293,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
46,37,2_+14633+2783,7, , ,0,0, ,40, ,30,5,150,253,0, , ,0,52,42,5, , , , , , ,120,109,0,9,39,0, ,2,0,81,4,12,9,3153,6,1,66.804166660000007,147392,-147.392337000000000,7/20/2003 0:00:00,2003,893,115,0,0,823,VEE SW 24,1991,18200.799999999999000,11/1/1991 0:00:00,1991/11/01 17:00,0.000000000000000, ,Digitized,Image, ,11/12/2008 0:00:00,Perimeter modified from 1999 Landsat image P69 R13.,23397,No,Yes, , , ,B361, , , , ,0.000000000000000,16900.000000000000000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.199999999999990, , ,FWS,YKF,6/22/1991 0:00:00,0.000000000000000,,0.000000000000000,,9/27/1991 0:00:00, , , ,LIGHTNING, , , ,0.015036108000000,1.868356255000000,1,Hadweenie
47,37,2_+14633+2783,7, , ,0,0, ,40, ,30,5,150,253,0, , ,0,52,42,5, , , , , , ,120,109,0,9,39,0, ,2,0,81,4,12,9,3153,6,1,66.804166660000007,147392,-147.392337000000000,7/20/2003 0:00:00,2003,893,116,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
48,42,2_+14634+2783,8, , ,0,0, ,90, ,21,2,217,316,0, , ,0,16,49,3, , , , , , ,29,100,0,4,14,0, ,0,0,91,0,0,8,491,6,1,66.804166660000007,147371,-147.371179700000000,8/9/2003 0:00:00,2003,1276,115,0,0,823,VEE SW 24,1991,18200.799999999999000,11/1/1991 0:00:00,1991/11/01 17:00,0.000000000000000, ,Digitized,Image, ,11/12/2008 0:00:00,Perimeter modified from 1999 Landsat image P69 R13.,23397,No,Yes, , , ,B361, , , , ,0.000000000000000,16900.000000000000000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.199999999999990, , ,FWS,YKF,6/22/1991 0:00:00,0.000000000000000,,0.000000000000000,,9/27/1991 0:00:00, , , ,LIGHTNING, , , ,0.015036108000000,1.868356255000000,1,Hadweenie
49,42,2_+14634+2783,8, , ,0,0, ,90, ,21,2,217,316,0, , ,0,16,49,3, , , , , , ,29,100,0,4,14,0, ,0,0,91,0,0,8,491,6,1,66.804166660000007,147371,-147.371179700000000,8/9/2003 0:00:00,2003,1276,116,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
50,48,2_+14635+2783,1, , ,0,0, ,80, ,5,4,237,270,0, , ,0,97,54,0, , , , , , ,9,48,0,3,0,0, ,0,0,153,0,0,8,491,6,1,66.804166660000007,147350,-147.350022400000000,8/9/2003 0:00:00,2003,1276,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
51,55,2_+14636+2783,2, , ,0,0, ,9, ,6,0,253,144,0, , ,0,118,1,0, , , , , , ,36,110,0,14,1,0, ,1,0,267,0,0,8,491,6,1,66.804166660000007,147328,-147.328865100000000,8/9/2003 0:00:00,2003,1276,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
52,63,2_+14637+2783,4, , ,0,0, ,13, ,3,2,259,257,0, , ,0,100,0,0, , , , , , ,20,55,2,14,0,0, ,1,0,231,0,0,8,1255,6,1,66.804166660000007,147307,-147.307707800000000,7/20/2003 0:00:00,2003,2,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
53,71,2_+14638+2783,2, , ,0,0, ,25, ,7,1,326,276,0, , ,0,43,0,0, , , , , , ,6,78,0,9,0,1, ,0,0,186,0,0,8,1035,6,1,66.804166660000007,147286,-147.286550500000000,7/20/2003 0:00:00,2003,1330,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
54,81,2_+14639+2783,0, , ,0,0, ,36, ,45,6,275,169,0, , ,0,65,0,1, , , , , , ,16,65,0,11,0,5, ,1,0,267,0,0,8,1053,6,1,66.804166660000007,147265,-147.265393200000010,7/20/2003 0:00:00,2003,1330,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
55,91,2_+14640+2783,1, , ,0,0, ,191, ,14,3,340,175,0, , ,0,32,0,0, , , , , , ,9,21,0,5,0,1, ,3,0,165,0,0,8,942,6,1,66.804166660000007,147244,-147.244235900000010,7/20/2003 0:00:00,2003,1211,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
56,22,2_+14626+2782,0, , ,0,0, ,85, ,142,0,335,51,0, , ,0,60,153,0, , , , , , ,9,44,0,0,35,2, ,0,0,44,0,0,8,679,6,1,66.812499990000006,147590,-147.590534100000010,8/9/2003 0:00:00,2003,20,183,0,0,1262,Forty and 1/2 mile creek,2007,2225.199999999999800,8/18/2007 0:00:00,2007/08/18 12:09,2225.199999999999800, , , , ,8/18/2007 0:00:00,Mapped by Jay Watt in 11N,26977,Yes,Yes,522, , ,DSQ9, , , , ,0.000000000000000,2225.199999999999800,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.599999999999990,Beaver D-2, ,FWS,YFR,7/20/2007 0:00:00,500.000000000000000,,0.000000000000000,10/10/2007 0:00:00,10/10/2007 0:00:00, ,Black Spruce,Lightning,Lightning, , , ,0.001836947000000,0.330952543000000,1,Hadweenie
57,22,2_+14626+2782,0, , ,0,0, ,85, ,142,0,335,51,0, , ,0,60,153,0, , , , , , ,9,44,0,0,35,2, ,0,0,44,0,0,8,679,6,1,66.812499990000006,147590,-147.590534100000010,8/9/2003 0:00:00,2003,20,184,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,Hadweenie
58,23,2_+14627+2782,0, , ,0,0, ,141, ,111,0,184,148,0, , ,0,62,216,1, , , , , , ,0,49,0,0,7,1, ,0,1,40,0,0,8,655,6,1,66.812499990000006,147569,-147.569369599999990,8/9/2003 0:00:00,2003,54,183,0,0,1262,Forty and 1/2 mile creek,2007,2225.199999999999800,8/18/2007 0:00:00,2007/08/18 12:09,2225.199999999999800, , , , ,8/18/2007 0:00:00,Mapped by Jay Watt in 11N,26977,Yes,Yes,522, , ,DSQ9, , , , ,0.000000000000000,2225.199999999999800,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.599999999999990,Beaver D-2, ,FWS,YFR,7/20/2007 0:00:00,500.000000000000000,,0.000000000000000,10/10/2007 0:00:00,10/10/2007 0:00:00, ,Black Spruce,Lightning,Lightning, , , ,0.001836947000000,0.330952543000000,1,Hadweenie
59,23,2_+14627+2782,0, , ,0,0, ,141, ,111,0,184,148,0, , ,0,62,216,1, , , , , , ,0,49,0,0,7,1, ,0,1,40,0,0,8,655,6,1,66.812499990000006,147569,-147.569369599999990,8/9/2003 0:00:00,2003,54,184,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,Hadweenie
60,24,2_+14628+2782,0, , ,0,0, ,164, ,39,0,155,226,0, , ,0,77,125,17, , , , , , ,2,9,0,0,13,0, ,0,0,133,0,0,8,626,6,1,66.812499990000006,147548,-147.548205099999990,8/9/2003 0:00:00,2003,125,183,0,0,1262,Forty and 1/2 mile creek,2007,2225.199999999999800,8/18/2007 0:00:00,2007/08/18 12:09,2225.199999999999800, , , , ,8/18/2007 0:00:00,Mapped by Jay Watt in 11N,26977,Yes,Yes,522, , ,DSQ9, , , , ,0.000000000000000,2225.199999999999800,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.599999999999990,Beaver D-2, ,FWS,YFR,7/20/2007 0:00:00,500.000000000000000,,0.000000000000000,10/10/2007 0:00:00,10/10/2007 0:00:00, ,Black Spruce,Lightning,Lightning, , , ,0.001836947000000,0.330952543000000,1,Hadweenie
61,24,2_+14628+2782,0, , ,0,0, ,164, ,39,0,155,226,0, , ,0,77,125,17, , , , , , ,2,9,0,0,13,0, ,0,0,133,0,0,8,626,6,1,66.812499990000006,147548,-147.548205099999990,8/9/2003 0:00:00,2003,125,184,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,Hadweenie
62,29,2_+14631+2782,3, , ,0,0, ,11, ,44,1,139,63,0, , ,0,430,0,1, , , , , , ,50,45,0,26,0,0, ,12,2,130,0,0,9,1212,6,1,66.812499990000006,147484,-147.484711699999990,8/9/2003 0:00:00,2003,650,291,0,0,622,Stevens Village NE 70,1953,5908.899999999999600,11/1/1953 0:00:00,1953/11/01 15:00,0.000000000000000, ,Digitized,Image, ,3/17/2008 0:00:00,Digitized from 1978 P76 R13 and 1985 P71 R13 Landsat images.  Also referenced hand drawn fire map found in fire report.,27542,No,Yes, , , ,SV-2, , , , ,0.000000000000000,5000.000000000000000,0,0, ,STEVENS V, ,67.000000000000000,-147.699999999999990, , , , ,7/29/1953 0:00:00,0.000000000000000,,0.000000000000000,,8/28/1953 0:00:00, , , ,Lightning, , , ,0.004881374000000,0.354375538000000,1,Hadweenie
63,29,2_+14631+2782,3, , ,0,0, ,11, ,44,1,139,63,0, , ,0,430,0,1, , , , , , ,50,45,0,26,0,0, ,12,2,130,0,0,9,1212,6,1,66.812499990000006,147484,-147.484711699999990,8/9/2003 0:00:00,2003,650,292,0,0,823,VEE SW 24,1991,18200.799999999999000,11/1/1991 0:00:00,1991/11/01 17:00,0.000000000000000, ,Digitized,Image, ,11/12/2008 0:00:00,Perimeter modified from 1999 Landsat image P69 R13.,23397,No,Yes, , , ,B361, , , , ,0.000000000000000,16900.000000000000000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.199999999999990, , ,FWS,YKF,6/22/1991 0:00:00,0.000000000000000,,0.000000000000000,,9/27/1991 0:00:00, , , ,LIGHTNING, , , ,0.015036108000000,1.868356255000000,1,Hadweenie
64,29,2_+14631+2782,3, , ,0,0, ,11, ,44,1,139,63,0, , ,0,430,0,1, , , , , , ,50,45,0,26,0,0, ,12,2,130,0,0,9,1212,6,1,66.812499990000006,147484,-147.484711699999990,8/9/2003 0:00:00,2003,650,293,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
65,32,2_+14632+2782,7, , ,0,0, ,0, ,2,0,30,139,0, , ,0,378,0,0, , , , , , ,243,13,0,36,0,9, ,50,0,55,0,0,9,1212,6,1,66.812499990000006,147463,-147.463547199999990,8/9/2003 0:00:00,2003,651,291,0,0,622,Stevens Village NE 70,1953,5908.899999999999600,11/1/1953 0:00:00,1953/11/01 15:00,0.000000000000000, ,Digitized,Image, ,3/17/2008 0:00:00,Digitized from 1978 P76 R13 and 1985 P71 R13 Landsat images.  Also referenced hand drawn fire map found in fire report.,27542,No,Yes, , , ,SV-2, , , , ,0.000000000000000,5000.000000000000000,0,0, ,STEVENS V, ,67.000000000000000,-147.699999999999990, , , , ,7/29/1953 0:00:00,0.000000000000000,,0.000000000000000,,8/28/1953 0:00:00, , , ,Lightning, , , ,0.004881374000000,0.354375538000000,1,Hadweenie
